0,-60.97858760503022
1,-67.00714155710017
2,-62.30185387232298
3,-51.38716175027843
4,-52.45768461220277
5,-56.402967034855116
6,-79.25541334197673
7,-57.95669410061501
8,-53.591173806677254
9,-66.81259191828654
10,-59.99944131309521
11,-1.040999674059833
12,-57.8994202147979
13,-58.7743131944597
14,-70.73062110874018
15,-44.469582064064944
16,-51.91068678301813
17,-44.364920805507
18,-70.72364833196654
19,-58.06927978187138
20,-55.421506200470716
21,-58.0534224449098
22,-40.745981233303034
23,-68.02195855791014
24,-61.2607956283878
25,-67.04070512916996
26,-58.497583517592574
27,-58.17561276477287
28,-64.78303466865928
29,-57.24480570747238
30,-61.82434905145183
31,-49.76903291704149
32,-67.01489654124481
33,-68.57991776517501
34,-43.2627163170458
35,-57.05864511139654
36,-54.07483583541568
37,-47.297065110417314
38,-58.031303392095985
39,-60.68527447714673
40,-53.0132374588791
41,-69.07722493454062
42,-52.46134234561722
43,-61.271703061245915
44,-43.11432810230848
45,-47.880472844802554
46,-69.26811210184223
47,-62.39526353602166
48,-58.33511833487283
49,-63.893313394082455
50,-66.79419645079957
51,-61.90322275014057
52,-71.40564343316284
53,-61.67697146964751
54,-1.5262574480506994
55,-65.51316150822994
56,-70.08006278012161
57,-51.83242201127587
58,-57.395851642082945
59,-70.25661397950898
60,-50.21671793559045
61,10.12128194051567
